playing,player,team,fallen,x,y,theta,ballage,ballx,bally,secsremaining,goodego
false,3,13,false,-3391.0798,-52.69722,-2.6805246,-1.0,-10.0,-10.0,300,True
false,4,5,false,-715.6995,-959.5052,1.6223012,8.224,712.793,-1281.1361,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682005,-1.0,0.0,0.0,300,True
false,5,5,false,1671.2853,-1216.3104,-3.115411,7.396,-2294.4946,-1568.4209,300,True
false,7,5,false,-2141.7295,898.35706,-2.7074733,30.018,-2133.593,4583.334,300,True
false,6,5,false,-3324.4712,-267.98468,0.11999923,30.451,2552.586,-558.36957,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0749793,2303.707,70.03932,67.114746,300,True
false,1,5,false,-4013.2505,66.578,-0.06886653,34.914,3153.2427,-1146.2356,300,True
false,7,13,false,-1185.983,129.3641,-3.0899065,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3187.3645,405.66687,2.5114248,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3742.9395,457.25775,1.5911604,-1.0,-10.0,-10.0,300,True
false,2,5,false,1354.4241,829.78625,2.0346003,29.251,-2154.1304,150.23714,300,True
false,3,5,false,115.301605,78.48967,1.6085982,30.094,513.7983,964.434,300,True
false,1,13,false,-4242.851,193.32329,0.5221956,-1.0,-10.0,-10.0,300,True
false,3,13,false,-3368.899,24.867668,-2.78929,-1.0,-10.0,-10.0,300,True
false,4,5,false,-835.96313,-903.42395,1.358587,9.224,992.75696,-1208.214,300,True
false,5,5,false,1370.4166,-1334.7849,-3.1062958,8.399,-2613.7021,-1535.4691,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682005,-1.0,0.0,0.0,300,True
false,7,5,false,-2386.119,923.3627,-2.577167,31.038,-1852.094,4836.553,300,True
false,6,5,false,-3323.3967,-269.23367,0.11814353,31.482,2553.2607,-555.27484,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0749373,2304.712,70.035866,67.11836,300,True
false,1,5,false,-4012.9946,71.39343,-0.07078403,35.914,3153.246,-1146.2263,300,True
false,7,13,false,-1052.4027,189.9631,3.0671144,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3157.2717,365.357,3.0754511,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3549.5317,364.39767,1.6074136,-1.0,-10.0,-10.0,300,True
false,2,5,false,1303.1204,813.0518,1.8555394,30.251,-2165.5454,-107.36509,300,True
false,3,5,false,57.880405,93.3195,1.6328088,31.116,505.777,927.4121,300,True
false,1,13,false,-4242.851,193.32329,0.522758,-1.0,-10.0,-10.0,300,True
false,3,13,false,-3274.6853,67.07782,3.04081,-1.0,-10.0,-10.0,300,True
false,4,5,false,-892.67645,-891.8178,1.41066,10.228,977.15765,-1233.7332,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682033,-1.0,0.0,0.0,300,True
false,5,5,false,1172.2124,-1277.5852,-3.0331752,9.428,-2988.1875,-1366.9698,300,True
false,7,5,false,-2624.5261,818.8792,-2.4385378,32.038,-902.0176,5170.925,300,True
false,6,5,false,-3322.35,-273.02417,0.11579073,32.482,2553.353,-554.85065,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0747476,2305.739,70.02196,67.13287,300,True
false,1,5,false,-4012.9946,71.393524,-0.070432425,36.929,3152.8762,-1147.2438,300,True
false,7,13,false,-944.32666,207.77985,2.9915092,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3280.7087,377.12543,2.9959233,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3499.2964,326.8935,1.5440674,-1.0,-10.0,-10.0,300,True
false,2,5,false,1316.1382,815.762,1.8098636,31.258,-2164.7686,-122.02458,300,True
false,3,5,false,65.416435,95.177216,1.6267287,32.116,465.5694,948.23444,300,True
false,1,13,false,-4240.0474,210.00839,0.52373606,-1.0,-10.0,-10.0,300,True
false,3,13,false,-3236.6904,-13.757275,2.1174238,-1.0,-10.0,-10.0,300,True
false,4,5,false,-904.7818,-895.0848,1.3921108,11.256,976.20996,-1234.3322,300,True
false,5,5,false,830.9679,-1383.8304,-2.9461944,10.428,-3299.8733,-1289.0117,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682043,-1.0,0.0,0.0,300,True
false,7,5,false,-2874.078,633.37463,-2.171455,33.05,38.24058,5299.3867,300,True
false,6,5,false,-3322.0967,-272.95114,0.10413274,33.482,2553.0164,-556.39856,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0750935,2306.739,70.04473,67.109116,300,True
false,1,5,false,-4013.151,71.36964,-0.070933685,37.929,3153.7114,-1144.9468,300,True
false,7,13,false,-877.9207,207.37321,3.0111473,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3299.2283,424.94336,2.946647,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3420.2422,277.6443,1.8577384,-1.0,-10.0,-10.0,300,True
false,2,5,false,1333.5123,833.6379,1.8161724,32.258,-2164.8665,-120.265625,300,True
false,3,5,false,65.77028,103.41712,1.6294686,33.126,468.68945,943.7602,300,True
false,1,13,false,-4223.1597,183.10742,0.550637,-1.0,-10.0,-10.0,300,True
false,3,13,false,-3208.6572,-51.639698,1.6399373,-1.0,-10.0,-10.0,300,True
false,4,5,false,-885.3036,-744.2913,1.4757503,12.26,717.0606,-1339.2749,300,True
false,5,5,false,536.386,-1429.3055,-2.9335055,11.431,-3605.1428,-1138.7201,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682062,-1.0,0.0,0.0,300,True
false,6,5,false,-3318.8364,-269.61105,0.10640303,34.482,2553.003,-556.4597,300,True
false,7,5,false,-2972.3208,573.1964,-1.2969892,34.07,4177.917,3294.5833,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0745842,2307.743,70.009865,67.145515,300,True
false,1,5,false,-4013.151,71.36975,-0.070933916,38.945,3153.7341,-1144.8848,300,True
false,7,13,false,-769.1687,221.75839,-3.023304,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3306.7695,387.01694,3.0041027,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3433.4878,278.18292,1.8074964,-1.0,-10.0,-10.0,300,True
false,2,5,false,1368.8215,884.3004,2.716189,33.291,-1499.2372,1652.1257,300,True
false,3,5,false,51.879204,111.327255,2.7526574,34.148,981.7919,-66.36651,300,True
false,1,13,false,-4227.5566,192.4785,0.5419592,-1.0,-10.0,-10.0,300,True
false,3,13,false,-3265.2593,-24.64909,2.3949828,-1.0,-10.0,-10.0,300,True
false,4,5,false,-1023.25885,-565.331,1.8446304,13.288,-52.68093,-1508.8346,300,True
false,5,5,false,254.50125,-1501.4537,-2.8687263,12.46,-3926.6143,-894.41156,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.76821,-1.0,0.0,0.0,300,True
false,7,5,false,-3096.4868,463.02982,-1.1118535,35.082,4325.7695,3161.8835,300,True
false,6,5,false,-3332.0532,-262.9143,0.110252485,35.513,2553.37,-554.7747,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0742922,2308.743,69.991325,67.16484,300,True
false,1,5,false,-4012.7559,68.80676,-0.06856723,39.945,3153.8562,-1144.5493,300,True
false,7,13,false,-741.8817,-9.283568,-2.8297486,-1.0,-10.0,-10.0,300,True
false,6,13,false,-3260.095,379.49866,3.0907981,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3435.2039,279.0825,1.8411382,-1.0,-10.0,-10.0,300,True
false,2,5,false,1226.0735,863.16565,2.912505,34.315,-1598.171,1661.9048,300,True
false,1,13,false,-4225.109,213.77867,0.5341215,-1.0,-10.0,-10.0,300,True
false,3,5,false,-112.6143,128.67949,-3.0296543,35.158,681.8638,-601.1237,300,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,300,True
false,4,5,false,-1142.9086,-383.51517,1.9386601,14.292,-479.15842,-1476.8745,300,True
false,5,5,false,-7.339887,-1515.615,-3.1413636,13.463,-3567.4812,-2228.3645,300,True
false,9,5,true,-3900.0005,-3000.0007,-1.768212,-1.0,0.0,0.0,300,True
false,7,5,false,-3262.6084,378.43707,-0.9177733,36.102,4874.981,2395.0203,300,True
false,6,5,false,-3327.0903,-263.20752,0.11314,36.513,2553.2,-555.55817,300,True
false,8,5,true,-3900.0005,-3000.0007,3.0744016,2309.77,69.99855,67.15732,300,True
false,7,13,false,-629.0261,48.69061,-3.1115901,-1.0,-10.0,-10.0,300,True
false,1,5,false,-4014.016,68.93416,-0.06885396,40.961,3153.9165,-1144.3835,300,True
false,6,13,false,-3217.9739,383.75165,2.793713,-1.0,-10.0,-10.0,300,True
false,2,13,false,-3435.2039,279.0825,1.8404754,-1.0,-10.0,-10.0,300,True
false,2,5,false,1012.3605,898.56744,2.8743327,35.315,-1757.5006,1656.6333,300,True
false,3,5,false,-319.15378,71.74272,-3.0789475,36.18,519.3161,-561.92523,300,True
false,1,13,false,-4239.4336,225.98941,0.5259026,-1.0,-10.0,-10.0,300,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1192.8209,-203.86479,1.1683601,15.292,576.92255,-1486.6648,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682139,-1.0,0.0,0.0,286,True
false,5,5,false,-130.76532,-1515.1742,2.0645497,14.492,-365.733,-4340.3296,286,True
false,7,5,false,-3308.6768,335.48102,-0.044699196,37.102,5023.5913,-2095.0532,286,True
false,6,5,false,-3322.5642,-265.9504,0.11384906,37.514,2553.2156,-555.4859,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0751636,2310.77,70.05042,67.10324,286,True
false,1,5,false,-4036.768,71.55933,-0.066130295,0.333,686.5829,259.5932,286,True
false,7,13,false,-624.77734,115.79607,2.9931655,-1.0,-10.0,-10.0,286,True
false,6,13,false,-3175.678,388.70844,2.7517278,-1.0,-10.0,-10.0,286,True
false,2,13,false,-3378.3057,279.65198,1.4175824,-1.0,-10.0,-10.0,286,True
false,2,5,false,738.5652,916.3161,2.7466738,36.322,-2160.424,1396.2726,286,True
false,1,13,false,-4237.3555,180.88904,-0.037550673,-1.0,-10.0,-10.0,286,True
false,3,5,false,-448.57544,-96.6329,-3.1122024,37.18,420.4472,-599.47205,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1100.8163,-79.61597,-0.14124697,16.32,1547.4971,36.926674,286,True
false,5,5,false,-293.2705,-1573.0916,2.070932,15.492,-355.28818,-4475.7495,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682165,-1.0,0.0,0.0,286,True
false,7,5,false,-3322.7166,333.0926,0.008097977,38.114,4913.4033,-2339.4854,286,True
false,6,5,false,-3322.6646,-265.95898,0.114355706,38.545,2553.0513,-556.2447,286,True
false,8,5,true,-3900.0005,-3000.0007,3.075054,2311.775,70.04053,67.11356,286,True
false,1,5,false,-4034.1743,65.49054,-0.062351868,1.333,686.48956,259.8401,286,True
false,7,13,false,-636.0726,78.5782,2.26509,-1.0,-10.0,-10.0,286,True
false,6,13,false,-3115.1182,270.69617,1.8773137,-1.0,-10.0,-10.0,286,True
false,2,13,false,-3372.8313,183.20753,0.06655693,-1.0,-10.0,-10.0,286,True
false,2,5,false,443.3897,969.7626,2.7664225,37.322,-2404.7288,1279.1357,286,True
false,1,13,false,-4153.9136,-36.058407,-0.18648754,-1.0,-10.0,-10.0,286,True
false,3,5,false,-593.29034,-178.60388,-3.0832238,38.19,295.85132,-731.8267,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1101.4011,11.25562,-0.024721691,17.324,1514.8063,-34.50384,286,True
false,5,5,false,-368.4733,-1655.9808,1.008871,16.495,3856.1604,-2422.5317,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682196,-1.0,0.0,0.0,286,True
false,6,5,false,-3312.9497,-271.0547,0.116176985,39.546,2552.835,-557.23914,286,True
false,7,5,false,-3322.532,333.09064,0.0050745774,39.134,4911.706,-2343.0518,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0757363,2312.802,70.08649,67.0656,286,True
false,7,13,false,-768.9469,-61.909855,1.535326,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4030.1235,7.33812,-0.072288744,2.348,686.6563,259.39954,286,True
false,6,13,false,-3100.73,289.05527,0.9550378,-1.0,-10.0,-10.0,286,True
false,2,13,false,-3316.5989,-27.453842,0.042190008,-1.0,-10.0,-10.0,286,True
false,2,5,false,183.74998,900.66003,2.854938,38.346,-2453.6907,1504.9111,286,True
false,1,13,false,-4211.885,125.978935,-0.17462334,-1.0,-10.0,-10.0,286,True
false,3,5,false,-936.82605,-384.01105,-3.0509732,39.212,99.29584,-862.811,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1084.7843,16.259382,-0.0405866,18.352,1498.8894,-152.31905,286,True
false,5,5,false,-395.41296,-1617.5673,0.4434021,0.034,3731.9307,241.32343,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682215,-1.0,0.0,0.0,286,True
false,7,5,false,-3334.2534,306.55457,-0.018553035,40.146,4910.2876,-2346.0198,286,True
false,6,5,false,-3318.1519,-275.0221,0.13771045,40.577,2553.0173,-556.4039,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0753052,2313.807,70.05753,67.09583,286,True
false,7,13,false,-714.2345,113.17058,0.5931826,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4029.0693,7.3657317,-0.07249494,3.348,686.4416,259.9665,286,True
false,6,13,false,-2914.9128,538.016,0.42668563,-1.0,-10.0,-10.0,286,True
false,2,13,false,-3150.1013,22.860044,0.5720695,-1.0,-10.0,-10.0,286,True
false,2,5,false,-153.41968,947.72437,2.8997333,39.346,-2639.076,1524.8512,286,True
false,1,13,false,-4258.087,28.507448,-0.21750298,-1.0,-10.0,-10.0,286,True
false,3,5,false,-1218.5643,-504.42856,3.1141427,40.222,-53.006435,-947.2854,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1065.9526,78.49044,-0.026465982,0.067,3964.51,151.98843,286,True
false,5,5,false,-397.24533,-1519.0406,0.4019496,0.937,3354.082,358.47958,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682234,-1.0,0.0,0.0,286,True
false,7,5,false,-3324.9927,306.22003,-0.028854022,41.166,4910.98,-2344.5713,286,True
false,6,5,false,-3323.5745,-271.26706,0.122954346,41.577,2553.221,-555.47156,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0751173,2314.834,70.044815,67.10913,286,True
false,7,13,false,-652.51074,210.19385,-0.10624021,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4026.651,8.765835,-0.06968503,4.364,686.35455,260.19583,286,True
false,6,13,false,-2756.1865,725.6233,-0.14598797,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2986.0996,-11.027817,0.46365508,-1.0,-10.0,-10.0,286,True
false,2,5,false,-512.88116,978.8802,2.8027446,40.353,-2969.4375,1293.5387,286,True
false,1,13,false,-4218.194,10.238127,-0.19856557,-1.0,-10.0,-10.0,286,True
false,3,5,false,-1436.3689,-531.5996,3.0871923,41.244,-249.31114,-996.03815,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1062.1393,92.00026,-0.04338248,0.362,4032.4688,149.20158,286,True
false,5,5,false,-399.49118,-1525.2601,0.39971125,0.033,3378.8196,214.7772,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682272,-1.0,0.0,0.0,286,True
false,7,5,false,-3326.3718,305.83893,-0.017811496,42.166,4911.035,-2344.4524,286,True
false,6,5,false,-3324.782,-273.4865,0.122249044,42.578,2553.462,-554.3654,286,True
false,8,5,true,-3900.0005,-3000.0007,3.074867,2315.834,70.0289,67.12573,286,True
false,7,13,false,-473.6653,324.10242,-0.08710582,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4026.651,8.765847,-0.069317155,5.364,686.45325,259.93552,286,True
false,6,13,false,-2922.9253,567.2957,-0.036045678,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2849.5667,-254.81615,-0.018629376,-1.0,-10.0,-10.0,286,True
false,2,5,false,-822.8456,984.7347,2.8597054,41.353,-3114.5276,1415.0708,286,True
false,1,13,false,-4279.057,-30.03095,-0.16927093,-1.0,-10.0,-10.0,286,True
false,3,5,false,-1647.976,-577.6892,-3.1143358,42.254,-503.00488,-1000.1494,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,5,5,false,-393.13608,-1516.5176,0.38777465,0.637,3387.6396,209.55495,286,True
false,4,5,false,-1068.939,124.70703,-0.06792863,1.362,4032.5042,148.2594,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682296,-1.0,0.0,0.0,286,True
false,7,5,false,-3327.6675,312.1008,-0.0042722337,43.178,4912.5244,-2341.3286,286,True
false,6,5,false,-3324.1177,-273.41144,0.116012126,43.609,2553.4963,-554.20685,286,True
false,7,13,false,-526.8182,82.16795,-0.080231525,-1.0,-10.0,-10.0,286,True
false,8,5,true,-3900.0005,-3000.0007,3.074169,2316.839,69.984375,67.172165,286,True
false,1,5,false,-4022.6997,24.900028,-0.05472862,6.379,686.07983,260.91916,286,True
false,6,13,false,-2992.1494,385.50644,-0.086290576,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2616.5562,-299.0907,0.48788,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4278.385,-33.570038,-0.1729337,-1.0,-10.0,-10.0,286,True
false,2,5,false,-1089.4015,969.3353,2.930775,42.377,-3253.0186,1538.757,286,True
false,3,5,false,-1813.415,-590.415,-3.11472,43.276,-771.6255,-984.14343,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1057.9492,129.83539,-0.06139183,2.366,4032.4597,149.47707,286,True
false,5,5,false,-395.4815,-1484.219,0.3921287,1.637,3387.6865,208.80025,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682335,-1.0,0.0,0.0,286,True
false,7,5,false,-3322.6655,314.98532,-6.450014E-4,44.198,4912.4756,-2341.4297,286,True
false,6,5,false,-3313.625,-282.7014,0.12090146,44.61,2553.5679,-553.8825,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0748227,2317.866,70.026695,67.12804,286,True
false,7,13,false,-480.97894,35.978554,-0.07299546,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4028.1526,25.447493,-0.057934314,7.379,685.98694,261.16312,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2387.811,-350.66803,0.12780909,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4242.637,-22.31419,-0.19158377,-1.0,-10.0,-10.0,286,True
false,2,5,false,-1262.0996,947.3487,2.8945343,43.377,-3506.5515,1440.7759,286,True
false,3,5,false,-1968.672,-589.53577,-2.8630354,44.276,-1098.8517,-789.5349,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1056.996,112.11626,-0.06319936,3.394,4032.5198,147.83064,286,True
false,5,5,false,-397.37308,-1484.0977,0.3977081,2.666,3387.7427,207.89224,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682368,-1.0,0.0,0.0,286,True
false,7,5,false,-3324.2974,315.01962,-0.0049888142,45.21,4911.5586,-2343.3545,286,True
false,6,5,false,-3324.1528,-266.4934,0.12951091,45.641,2553.8464,-552.5957,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0751512,2318.871,70.04689,67.10699,286,True
false,7,13,false,-548.3109,-61.612972,-0.10172434,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4015.7307,18.49553,-0.05646807,8.395,685.9321,261.30707,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2271.041,-569.2084,0.46771455,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4288.6226,-19.170399,-0.18134625,-1.0,-10.0,-10.0,286,True
false,2,5,false,-1568.5756,963.51685,2.8918965,44.385,-3719.3716,1445.578,286,True
false,3,5,false,-2018.3472,-549.32135,-1.5918742,45.286,-1128.9427,839.667,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1058.8127,112.9629,-0.063034855,0.1,3868.136,233.95584,286,True
false,5,5,false,-391.71646,-1506.9095,0.41443452,3.669,3387.8196,206.64537,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682402,-1.0,0.0,0.0,286,True
false,6,5,false,-3324.3872,-266.1067,0.12264836,46.641,2554.061,-551.60675,286,True
false,7,13,false,-512.1956,-59.476784,-0.06955074,-1.0,-10.0,-10.0,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0749676,2319.898,70.031555,67.12299,286,True
false,1,5,false,-4023.6685,25.806486,-0.06040282,9.395,685.94666,261.26886,286,True
false,7,5,false,-3325.68,314.39297,-0.037379045,46.23,4911.102,-2344.3157,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-2169.367,-756.681,0.35183856,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4291.453,-48.32043,-0.16613947,-1.0,-10.0,-10.0,286,True
false,2,5,false,-1802.9001,998.0671,2.995772,45.409,-3845.355,1642.552,286,True
false,3,5,false,-2108.4697,-621.6585,-0.97843254,46.308,-445.94772,1465.148,286,True
false,3,13,true,-3257.3223,49.504868,2.9543786,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1079.695,138.06616,-0.084471695,0.995,3939.328,285.7506,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682426,-1.0,0.0,0.0,286,True
false,5,5,false,-393.2471,-1498.7341,0.41035408,4.698,3388.0044,203.59659,286,True
false,6,5,false,-3324.6863,-270.79504,0.11824479,47.642,2554.11,-551.3821,286,True
false,7,5,false,-3326.0288,313.50803,-0.02359526,47.23,4910.2134,-2346.1775,286,True
false,7,13,false,-483.71115,-48.556873,-0.04355868,-1.0,-10.0,-10.0,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0749605,2320.898,70.03054,67.12407,286,True
false,1,5,false,-4023.6685,25.806492,-0.060209826,10.41,685.9953,261.14166,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-1972.3325,-819.4703,0.41256994,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4151.1597,-26.914831,-0.197305,-1.0,-10.0,-10.0,286,True
false,2,5,false,-1953.6407,978.9276,-1.99793,46.409,120.93871,4257.4526,286,True
false,3,5,false,-2239.2678,-705.3351,-0.80204415,47.318,-215.7908,1659.808,286,True
false,3,13,true,-3307.3223,-0.49513206,3.0293787,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1078.9568,149.88898,-0.090723164,1.995,3939.3533,285.41064,286,True
false,5,5,false,-394.60672,-1496.6185,0.3980284,5.701,3388.0437,202.94882,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682444,-1.0,0.0,0.0,286,True
false,7,5,false,-3322.5994,313.37872,-0.014511186,48.242,4909.286,-2348.1182,286,True
false,6,5,false,-3324.9136,-270.89246,0.11123965,48.673,2554.2896,-550.5527,286,True
false,7,13,false,-549.49255,-92.73778,-0.048681036,-1.0,-10.0,-10.0,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0751035,2321.903,70.041245,67.112885,286,True
false,1,5,false,-4022.2026,40.34776,-0.051619403,11.41,686.06433,260.96097,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-1816.6337,-828.72205,0.754238,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4282.2026,-25.184917,-0.17743853,-1.0,-10.0,-10.0,286,True
false,2,5,false,-2063.361,904.1638,-1.3307989,47.416,2696.5085,3359.1504,286,True
false,3,5,false,-2282.4023,-784.7885,-0.25120136,48.34,674.8796,1648.0935,286,True
false,3,13,true,-3307.3223,-0.49513206,3.0293787,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1048.0792,141.57764,-0.088031985,2.999,3939.2336,287.05756,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682444,-1.0,0.0,0.0,286,True
false,5,5,false,-395.44098,-1492.4807,0.38988933,6.73,3387.9976,203.7336,286,True
false,7,5,false,-3326.1462,313.3276,-0.0046199053,49.262,4910.355,-2345.8855,286,True
false,6,5,false,-3330.2554,-258.26944,0.106855854,49.674,2554.1025,-551.42285,286,True
false,7,13,false,-505.02045,-73.59545,-0.07399306,-1.0,-10.0,-10.0,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0749943,2322.93,70.03403,67.12042,286,True
false,1,5,false,-4022.2036,40.34778,-0.05158571,12.426,686.07697,260.92786,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-1628.207,-941.5318,0.13457757,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4294.6562,-62.22115,-0.16193038,-1.0,-10.0,-10.0,286,True
false,2,5,false,-2206.9382,825.7903,-0.92513347,48.416,3814.3079,2163.7283,286,True
false,3,5,false,-2293.2021,-794.39374,-0.09452876,49.34,933.03815,1546.9882,286,True
false,3,13,true,-3307.3223,-0.49513206,3.0293787,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1048.7467,127.998116,-0.07099777,4.027,3939.351,285.4441,286,True
false,5,5,false,-395.3079,-1476.1821,0.39660347,7.73,3387.9304,204.85133,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682444,-1.0,0.0,0.0,286,True
false,7,13,false,-435.79483,-41.63447,-0.03485124,-1.0,-10.0,-10.0,286,True
false,6,5,false,-3331.7427,-268.42975,0.12179391,50.705,2554.2827,-550.58765,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0747743,2323.935,70.02027,67.134796,286,True
false,7,5,false,-3329.1982,312.32547,-0.020902842,50.274,4909.229,-2348.2405,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,1,5,false,-4009.7617,39.60608,-0.055963818,13.426,685.91943,261.34192,286,True
false,2,13,false,-1522.1786,-936.44196,-0.10486487,-1.0,-10.0,-10.0,286,True
false,1,13,false,-4208.9614,-37.32795,-0.19653441,-1.0,-10.0,-10.0,286,True
false,2,5,false,-2280.7168,820.25824,-1.2338883,49.44,3007.7996,3294.2522,286,True
false,3,5,false,-2293.2021,-794.39374,-0.06226267,50.35,980.74725,1517.1908,286,True
false,3,13,true,-3307.3223,-0.49513206,3.0293787,-1.0,-10.0,-10.0,286,True
false,4,5,false,-1061.257,126.230415,-0.07221125,5.031,3939.4287,284.37338,286,True
false,5,5,false,-396.6425,-1481.3068,0.4133833,8.733,3387.96,204.37645,286,True
false,9,5,true,-3900.0005,-3000.0007,-1.7682455,-1.0,0.0,0.0,286,True
false,7,5,false,-3333.4617,313.84048,-0.015292521,51.294,4910.076,-2346.4666,286,True
false,7,13,false,-496.59885,-69.89709,-0.11058065,-1.0,-10.0,-10.0,286,True
false,6,5,false,-3324.8267,-268.4088,0.12058671,51.705,2554.2656,-550.6682,286,True
false,8,5,true,-3900.0005,-3000.0007,3.0751202,2324.962,70.04116,67.11302,286,True
false,6,13,true,-3184.2136,254.48322,0.22632626,-1.0,-10.0,-10.0,286,True
false,2,13,false,-1363.3724,-1210.5378,0.39214814,-1.0,-10.0,-10.0,286,True
