id,team,class,time,x_pos,y_pos
13,1,0,865,564,328
11,0,0,865,192,259
3,1,0,866,393,417
8,1,0,866,543,415
1,0,0,866,200,336
9,1,0,866,587,191
10,0,0,866,78,240
11,0,0,866,193,259
15,-1,1,866,522,420
2,0,0,866,498,432
4,0,0,866,325,201
13,1,0,866,564,330
5,1,0,866,417,357
6,0,0,866,473,327
5,1,0,867,417,358
15,-1,1,867,522,421
9,1,0,867,587,191
7,1,0,867,557,417
3,1,0,867,393,417
4,0,0,867,326,200
8,1,0,867,542,416
6,0,0,867,470,327
1,0,0,867,200,336
2,0,0,867,498,433
13,1,0,867,564,332
10,0,0,867,79,242
11,0,0,867,194,260
10,0,0,868,79,242
3,1,0,868,393,417
9,1,0,868,587,191
4,0,0,868,326,200
5,1,0,868,417,358
7,1,0,868,557,417
15,-1,1,868,522,421
8,1,0,868,542,416
13,1,0,868,564,332
11,0,0,868,194,260
6,0,0,868,470,326
2,0,0,868,498,433
1,0,0,868,200,336
15,-1,1,869,523,420
7,1,0,869,559,417
11,0,0,869,195,260
3,1,0,869,393,417
4,0,0,869,326,200
1,0,0,869,201,336
9,1,0,869,588,191
10,0,0,869,80,245
8,1,0,869,542,415
5,1,0,869,417,358
13,1,0,869,564,333
6,0,0,869,468,327
2,0,0,869,498,433
3,1,0,870,393,417
4,0,0,870,326,199
1,0,0,870,203,336
5,1,0,870,417,358
6,0,0,870,466,327
8,1,0,870,540,416
15,-1,1,870,523,420
7,1,0,870,560,417
11,0,0,870,195,260
10,0,0,870,79,245
2,0,0,870,498,434
13,1,0,870,565,333
9,1,0,870,588,191
11,0,0,871,195,260
10,0,0,871,78,245
2,0,0,871,499,434
4,0,0,871,326,200
13,1,0,871,565,333
5,1,0,871,416,360
8,1,0,871,540,416
15,-1,1,871,522,421
7,1,0,871,560,418
9,1,0,871,588,191
1,0,0,871,203,336
6,0,0,871,464,327
3,1,0,871,393,417
6,0,0,872,463,328
7,1,0,872,561,418
11,0,0,872,195,259
10,0,0,872,77,245
1,0,0,872,204,336
2,0,0,872,500,434
4,0,0,872,326,200
9,1,0,872,587,191
8,1,0,872,540,416
13,1,0,872,566,333
3,1,0,872,392,417
15,-1,1,872,522,421
5,1,0,872,416,360
3,1,0,873,392,418
1,0,0,873,204,336
4,0,0,873,326,199
11,0,0,873,195,258
10,0,0,873,77,245
9,1,0,873,587,191
2,0,0,873,501,434
8,1,0,873,540,417
13,1,0,873,567,334
7,1,0,873,561,418
6,0,0,873,462,327
15,-1,1,873,522,421
5,1,0,873,415,360
15,-1,1,874,522,421
7,1,0,874,561,418
5,1,0,874,415,361
13,1,0,874,568,334
2,0,0,874,503,434
3,1,0,874,392,417
4,0,0,874,326,199
11,0,0,874,195,258
9,1,0,874,587,191
10,0,0,874,76,245
6,0,0,874,462,326
1,0,0,874,204,335
8,1,0,874,540,418
12,1,0,874,633,255
12,1,0,875,633,256
2,0,0,875,504,434
15,-1,1,875,522,421
9,1,0,875,587,191
10,0,0,875,76,244
8,1,0,875,541,419
7,1,0,875,561,418
4,0,0,875,326,199
1,0,0,875,204,335
6,0,0,875,461,327
11,0,0,875,196,259
3,1,0,875,392,417
5,1,0,875,415,360
13,1,0,875,568,334
6,0,0,876,461,327
8,1,0,876,541,420
3,1,0,876,392,417
15,-1,1,876,522,421
9,1,0,876,587,191
13,1,0,876,568,334
4,0,0,876,326,200
2,0,0,876,504,434
5,1,0,876,415,360
11,0,0,876,197,260
10,0,0,876,76,245
1,0,0,876,205,335
7,1,0,876,561,418
13,1,0,877,568,333
3,1,0,877,392,418
11,0,0,877,198,261
5,1,0,877,415,361
9,1,0,877,587,191
2,0,0,877,505,434
6,0,0,877,461,328
4,0,0,877,326,201
8,1,0,877,543,422
10,0,0,877,76,244
7,1,0,877,560,420
1,0,0,877,205,336
4,0,0,878,327,202
7,1,0,878,558,422
1,0,0,878,205,337
9,1,0,878,587,191
13,1,0,878,568,333
6,0,0,878,460,328
3,1,0,878,392,417
10,0,0,878,76,244
8,1,0,878,543,422
5,1,0,878,415,360
11,0,0,878,198,261
2,0,0,878,505,434
5,1,0,879,415,360
9,1,0,879,587,191
7,1,0,879,558,423
11,0,0,879,198,261
3,1,0,879,392,418
2,0,0,879,507,433
1,0,0,879,205,337
6,0,0,879,460,328
8,1,0,879,544,423
13,1,0,879,568,333
10,0,0,879,76,244
4,0,0,879,327,201
1,0,0,880,205,336
6,0,0,880,460,328
5,1,0,880,415,360
3,1,0,880,392,418
11,0,0,880,199,260
4,0,0,880,327,201
13,1,0,880,568,334
9,1,0,880,587,191
10,0,0,880,76,244
2,0,0,880,508,432
8,1,0,880,545,423
3,1,0,881,392,418
1,0,0,881,205,337
13,1,0,881,568,335
6,0,0,881,460,328
11,0,0,881,199,260
8,1,0,881,544,422
10,0,0,881,76,244
9,1,0,881,587,191
5,1,0,881,415,360
4,0,0,881,327,202
2,0,0,881,509,431
11,0,0,882,200,260
10,0,0,882,76,245
9,1,0,882,587,190
2,0,0,882,510,430
4,0,0,882,328,202
1,0,0,882,206,337
6,0,0,882,460,328
3,1,0,882,392,418
8,1,0,882,543,422
13,1,0,882,568,336
5,1,0,882,415,360
13,1,0,883,568,337
5,1,0,883,415,360
9,1,0,883,587,190
4,0,0,883,329,202
6,0,0,883,461,328
2,0,0,883,510,430
11,0,0,883,201,260
8,1,0,883,542,423
1,0,0,883,208,336
10,0,0,883,77,247
3,1,0,883,392,418
13,1,0,884,568,338
2,0,0,884,510,429
8,1,0,884,542,423
5,1,0,884,415,360
4,0,0,884,329,202
3,1,0,884,392,418
11,0,0,884,201,261
6,0,0,884,461,329
1,0,0,884,208,336
9,1,0,884,587,191
10,0,0,884,77,247
8,1,0,885,542,424
3,1,0,885,392,418
6,0,0,885,461,329
11,0,0,885,203,261
7,1,0,885,542,425
13,1,0,885,569,339
1,0,0,885,208,336
4,0,0,885,330,201
2,0,0,885,511,430
9,1,0,885,587,191
5,1,0,885,415,360
10,0,0,885,78,250
1,0,0,886,208,336
9,1,0,886,587,191
11,0,0,886,203,260
7,1,0,886,540,425
6,0,0,886,460,329
5,1,0,886,415,360
13,1,0,886,570,339
10,0,0,886,79,252
2,0,0,886,511,430
4,0,0,886,331,202
3,1,0,886,392,418
3,1,0,887,392,418
1,0,0,887,209,336
13,1,0,887,571,337
2,0,0,887,511,431
4,0,0,887,331,201
9,1,0,887,587,191
10,0,0,887,78,252
5,1,0,887,415,360
11,0,0,887,204,259
6,0,0,887,459,329
10,0,0,888,78,252
1,0,0,888,209,336
3,1,0,888,392,418
6,0,0,888,459,329
9,1,0,888,587,191
13,1,0,888,573,335
4,0,0,888,331,200
5,1,0,888,415,360
11,0,0,888,205,258
2,0,0,888,512,431
6,0,0,889,459,330
10,0,0,889,77,252
9,1,0,889,587,191
3,1,0,889,392,418
4,0,0,889,332,199
2,0,0,889,513,431
13,1,0,889,573,334
11,0,0,889,205,256
5,1,0,889,415,361
1,0,0,889,209,335
6,0,0,890,459,329
10,0,0,890,77,253
2,0,0,890,513,431
3,1,0,890,392,418
11,0,0,890,205,255
5,1,0,890,415,360
9,1,0,890,587,191
1,0,0,890,209,335
4,0,0,890,332,199
6,0,0,891,459,330
5,1,0,891,415,360
4,0,0,891,333,200
9,1,0,891,587,191
2,0,0,891,513,432
3,1,0,891,392,418
10,0,0,891,77,252
1,0,0,891,210,337
11,0,0,891,205,254
9,1,0,892,587,191
10,0,0,892,76,251
4,0,0,892,333,201
3,1,0,892,392,418
1,0,0,892,210,338
5,1,0,892,415,360
6,0,0,892,460,330
7,1,0,892,562,425
11,0,0,892,205,253
6,0,0,893,461,330
3,1,0,893,392,418
5,1,0,893,416,360
4,0,0,893,334,201
11,0,0,893,205,252
7,1,0,893,564,426
9,1,0,893,587,191
10,0,0,893,76,252
1,0,0,893,210,338
13,1,0,893,572,335
13,1,0,894,573,337
6,0,0,894,461,331
5,1,0,894,416,360
9,1,0,894,587,190
3,1,0,894,392,418
7,1,0,894,565,427
4,0,0,894,334,200
8,1,0,894,542,425
1,0,0,894,210,338
11,0,0,894,205,252
10,0,0,894,75,251
9,1,0,895,588,190
4,0,0,895,334,200
11,0,0,895,205,251
7,1,0,895,564,429
5,1,0,895,416,359
8,1,0,895,540,429
2,0,0,895,522,425
6,0,0,895,462,331
13,1,0,895,574,338
10,0,0,895,75,251
3,1,0,895,392,418
1,0,0,895,210,337
6,0,0,896,462,332
7,1,0,896,564,429
10,0,0,896,76,251
1,0,0,896,210,337
8,1,0,896,539,428
3,1,0,896,392,418
11,0,0,896,205,252
13,1,0,896,574,338
2,0,0,896,517,426
4,0,0,896,334,201
9,1,0,896,588,190
5,1,0,896,416,358
11,0,0,897,206,252
4,0,0,897,335,200
3,1,0,897,392,418
1,0,0,897,211,337
7,1,0,897,565,430
2,0,0,897,516,427
8,1,0,897,539,428
13,1,0,897,574,338
10,0,0,897,75,250
6,0,0,897,463,332
5,1,0,897,416,358
9,1,0,897,588,189
7,1,0,898,566,430
2,0,0,898,515,428
10,0,0,898,75,251
1,0,0,898,213,337
11,0,0,898,206,252
13,1,0,898,574,339
9,1,0,898,588,189
3,1,0,898,392,418
6,0,0,898,464,332
4,0,0,898,336,201
5,1,0,898,416,358
8,1,0,898,538,428
9,1,0,899,588,189
7,1,0,899,566,430
5,1,0,899,416,358
10,0,0,899,75,251
6,0,0,899,464,332
13,1,0,899,574,339
4,0,0,899,337,201
11,0,0,899,206,252
2,0,0,899,515,428
3,1,0,899,392,417
1,0,0,899,213,337
8,1,0,899,538,428
8,1,0,900,538,429
13,1,0,900,575,340
3,1,0,900,392,418
10,0,0,900,76,253
7,1,0,900,566,430
9,1,0,900,588,189
5,1,0,900,416,358
2,0,0,900,516,428
4,0,0,900,338,201
1,0,0,900,214,337
6,0,0,900,464,332
11,0,0,900,207,252
10,0,0,901,77,255
9,1,0,901,587,190
2,0,0,901,516,428
8,1,0,901,537,429
7,1,0,901,567,430
4,0,0,901,338,202
5,1,0,901,416,358
6,0,0,901,465,333
13,1,0,901,576,339
1,0,0,901,214,337
3,1,0,901,392,413
11,0,0,901,208,253
5,1,0,902,416,359
4,0,0,902,340,203
3,1,0,902,393,412
9,1,0,902,587,191
2,0,0,902,516,429
11,0,0,902,209,254
10,0,0,902,77,257
6,0,0,902,465,335
8,1,0,902,536,428
1,0,0,902,215,337
7,1,0,902,567,431
13,1,0,902,576,338
4,0,0,903,341,203
3,1,0,903,393,413
7,1,0,903,567,431
5,1,0,903,415,361
10,0,0,903,78,259
11,0,0,903,209,254
6,0,0,903,464,337
13,1,0,903,577,340
2,0,0,903,516,429
9,1,0,903,587,191
1,0,0,903,215,337
8,1,0,903,535,428
10,0,0,904,78,260
1,0,0,904,215,337
3,1,0,904,393,411
4,0,0,904,341,204
11,0,0,904,210,253
6,0,0,904,464,339
9,1,0,904,587,191
13,1,0,904,577,341
7,1,0,904,567,431
2,0,0,904,516,429
8,1,0,904,533,428
5,1,0,904,416,360
4,0,0,905,342,202
2,0,0,905,516,429
1,0,0,905,215,336
3,1,0,905,394,409
10,0,0,905,77,259
11,0,0,905,209,251
8,1,0,905,533,427
9,1,0,905,587,191
7,1,0,905,567,431
13,1,0,905,578,340
5,1,0,905,416,359
6,0,0,905,463,340
2,0,0,906,517,429
5,1,0,906,416,358
1,0,0,906,215,338
8,1,0,906,532,428
9,1,0,906,587,191
13,1,0,906,579,341
3,1,0,906,393,409
11,0,0,906,209,251
7,1,0,906,568,430
6,0,0,906,463,340
10,0,0,906,77,259
4,0,0,906,343,202
8,1,0,907,532,428
13,1,0,907,579,341
3,1,0,907,392,411
1,0,0,907,216,339
6,0,0,907,463,340
10,0,0,907,76,259
7,1,0,907,568,430
11,0,0,907,209,252
4,0,0,907,344,202
2,0,0,907,517,429
5,1,0,907,416,358
9,1,0,907,587,191
11,0,0,908,210,253
7,1,0,908,567,431
13,1,0,908,579,341
2,0,0,908,529,429
4,0,0,908,344,203
5,1,0,908,416,359
1,0,0,908,216,340
3,1,0,908,392,413
10,0,0,908,76,260
6,0,0,908,463,339
9,1,0,908,587,191
8,1,0,908,531,428
9,1,0,909,587,191
1,0,0,909,216,340
13,1,0,909,579,342
3,1,0,909,392,416
10,0,0,909,76,260
7,1,0,909,568,431
4,0,0,909,345,203
2,0,0,909,526,430
6,0,0,909,463,340
11,0,0,909,210,254
5,1,0,909,416,360
2,0,0,910,528,430
9,1,0,910,587,192
5,1,0,910,416,360
13,1,0,910,579,342
3,1,0,910,392,417
7,1,0,910,568,432
11,0,0,910,210,253
1,0,0,910,216,340
4,0,0,910,346,204
6,0,0,910,463,341
10,0,0,910,76,259
5,1,0,911,416,358
9,1,0,911,587,192
10,0,0,911,76,258
13,1,0,911,579,342
1,0,0,911,216,339
3,1,0,911,391,418
11,0,0,911,210,253
4,0,0,911,347,204
7,1,0,911,567,433
6,0,0,911,464,342
2,0,0,911,528,430
3,1,0,912,392,418
6,0,0,912,465,343
2,0,0,912,527,430
4,0,0,912,347,203
7,1,0,912,567,434
5,1,0,912,416,357
13,1,0,912,580,341
1,0,0,912,217,339
9,1,0,912,587,191
11,0,0,912,210,253
10,0,0,912,76,259
4,0,0,913,347,203
5,1,0,913,416,356
3,1,0,913,392,418
11,0,0,913,210,253
6,0,0,913,465,343
1,0,0,913,217,339
13,1,0,913,580,341
9,1,0,913,587,191
2,0,0,913,527,430
10,0,0,913,76,259
7,1,0,913,567,434
9,1,0,914,587,191
5,1,0,914,416,356
3,1,0,914,392,418
1,0,0,914,218,339
4,0,0,914,347,203
11,0,0,914,210,253
6,0,0,914,466,343
2,0,0,914,525,429
7,1,0,914,568,435
10,0,0,914,76,258
13,1,0,914,580,342
3,1,0,915,392,418
1,0,0,915,219,339
5,1,0,915,416,356
2,0,0,915,525,429
10,0,0,915,75,258
7,1,0,915,568,435
12,1,0,915,633,255
11,0,0,915,210,253
4,0,0,915,348,203
6,0,0,915,466,344
13,1,0,915,580,344
9,1,0,915,587,191
13,1,0,916,580,345
9,1,0,916,587,191
11,0,0,916,211,254
4,0,0,916,349,203
2,0,0,916,525,428
6,0,0,916,467,344
5,1,0,916,416,356
3,1,0,916,392,417
7,1,0,916,568,435
1,0,0,916,219,339
12,1,0,916,633,255
10,0,0,916,76,258
4,0,0,917,350,203
6,0,0,917,468,346
7,1,0,917,569,435
13,1,0,917,581,344
9,1,0,917,587,191
10,0,0,917,76,260
12,1,0,917,633,255
1,0,0,917,220,339
2,0,0,917,526,428
3,1,0,917,392,418
5,1,0,917,416,356
11,0,0,917,210,253
9,1,0,918,587,191
12,1,0,918,633,255
4,0,0,918,351,204
1,0,0,918,221,339
11,0,0,918,210,254
3,1,0,918,392,417
13,1,0,918,581,344
5,1,0,918,416,357
10,0,0,918,77,262
6,0,0,918,469,346
2,0,0,918,526,427
7,1,0,918,570,435
13,1,0,919,582,343
4,0,0,919,351,204
12,1,0,919,633,255
3,1,0,919,392,418
1,0,0,919,221,339
5,1,0,919,416,357
2,0,0,919,526,427
10,0,0,919,77,265
11,0,0,919,210,253
9,1,0,919,586,192
7,1,0,919,569,435
6,0,0,919,469,347
6,0,0,920,469,350
12,1,0,920,633,255
11,0,0,920,210,253
1,0,0,920,221,339
13,1,0,920,583,343
8,1,0,920,527,427
4,0,0,920,352,205
7,1,0,920,570,435
2,0,0,920,515,430
3,1,0,920,392,417
10,0,0,920,77,266
9,1,0,920,586,192
5,1,0,920,416,357
2,0,0,921,514,430
10,0,0,921,77,267
11,0,0,921,211,253
7,1,0,921,570,435
13,1,0,921,583,343
5,1,0,921,416,356
9,1,0,921,586,192
1,0,0,921,222,341
6,0,0,921,469,352
3,1,0,921,392,418
4,0,0,921,352,204
8,1,0,921,526,427
9,1,0,922,586,192
6,0,0,922,469,352
2,0,0,922,514,430
3,1,0,922,392,418
10,0,0,922,76,267
11,0,0,922,210,253
5,1,0,922,416,357
7,1,0,922,569,435
4,0,0,922,353,205
13,1,0,922,584,344
1,0,0,922,222,341
8,1,0,922,526,426
13,1,0,923,583,344
8,1,0,923,526,426
10,0,0,923,76,267
7,1,0,923,569,435
6,0,0,923,469,352
4,0,0,923,353,206
11,0,0,923,210,254
1,0,0,923,222,341
9,1,0,923,586,192
2,0,0,923,514,429
5,1,0,923,416,357
3,1,0,923,392,417
10,0,0,924,76,268
13,1,0,924,584,344
4,0,0,924,353,206
9,1,0,924,587,192
1,0,0,924,222,341
11,0,0,924,210,254
2,0,0,924,517,429
7,1,0,924,569,435
6,0,0,924,469,353
5,1,0,924,416,358
3,1,0,924,392,418
11,0,0,925,210,254
5,1,0,925,416,358
2,0,0,925,517,430
10,0,0,925,76,267
13,1,0,925,584,344
4,0,0,925,353,206
9,1,0,925,587,191
6,0,0,925,469,353
7,1,0,925,569,435
3,1,0,925,392,418
1,0,0,925,222,341
9,1,0,926,587,191
2,0,0,926,513,428
4,0,0,926,353,205
13,1,0,926,584,344
11,0,0,926,210,253
1,0,0,926,223,341
7,1,0,926,569,435
3,1,0,926,392,418
6,0,0,926,471,354
10,0,0,926,75,267
5,1,0,926,416,358
4,0,0,927,353,204
3,1,0,927,392,418
6,0,0,927,471,356
8,1,0,927,524,428
1,0,0,927,223,340
11,0,0,927,210,253
5,1,0,927,416,357
13,1,0,927,584,344
7,1,0,927,570,435
9,1,0,927,587,191
10,0,0,927,75,267
2,0,0,927,514,425
6,0,0,928,472,357
5,1,0,928,416,358
11,0,0,928,209,253
9,1,0,928,587,191
13,1,0,928,584,345
3,1,0,928,392,418
1,0,0,928,225,341
4,0,0,928,354,205
7,1,0,928,569,435
8,1,0,928,524,429
2,0,0,928,524,428
10,0,0,928,75,267
7,1,0,929,570,435
2,0,0,929,524,428
5,1,0,929,416,358
4,0,0,929,354,204
1,0,0,929,225,340
10,0,0,929,76,268
11,0,0,929,209,253
6,0,0,929,472,357
9,1,0,929,587,192
13,1,0,929,584,345
3,1,0,929,392,418
3,1,0,930,392,418
4,0,0,930,354,205
10,0,0,930,75,267
9,1,0,930,587,191
5,1,0,930,416,358
7,1,0,930,570,435
8,1,0,930,523,429
13,1,0,930,584,346
1,0,0,930,225,340
6,0,0,930,473,357
11,0,0,930,209,253
2,0,0,930,513,424
9,1,0,931,587,191
3,1,0,931,392,418
1,0,0,931,226,341
11,0,0,931,210,254
5,1,0,931,416,358
2,0,0,931,513,423
7,1,0,931,569,435
4,0,0,931,355,206
13,1,0,931,585,346
8,1,0,931,524,428
10,0,0,931,75,267
6,0,0,931,473,357
4,0,0,932,356,205
7,1,0,932,569,435
13,1,0,932,585,346
5,1,0,932,416,357
6,0,0,932,474,358
2,0,0,932,523,428
10,0,0,932,74,264
11,0,0,932,210,254
8,1,0,932,523,428
9,1,0,932,587,192
1,0,0,932,226,341
3,1,0,932,392,418
13,1,0,933,586,346
9,1,0,933,587,191
1,0,0,933,226,340
4,0,0,933,357,206
3,1,0,933,392,418
5,1,0,933,417,356
6,0,0,933,475,358
11,0,0,933,210,254
2,0,0,933,524,428
7,1,0,933,569,435
10,0,0,933,74,264
1,0,0,934,226,340
6,0,0,934,474,360
13,1,0,934,587,347
2,0,0,934,518,427
4,0,0,934,357,206
5,1,0,934,417,355
11,0,0,934,210,253
7,1,0,934,569,435
10,0,0,934,74,264
3,1,0,934,392,418
9,1,0,934,587,191
10,0,0,935,74,264
4,0,0,935,358,207
13,1,0,935,587,347
3,1,0,935,392,418
9,1,0,935,587,191
1,0,0,935,227,341
7,1,0,935,569,435
5,1,0,935,417,355
2,0,0,935,515,426
6,0,0,935,474,362
11,0,0,935,210,253
7,1,0,936,569,434
2,0,0,936,523,423
13,1,0,936,588,347
9,1,0,936,587,191
10,0,0,936,74,264
6,0,0,936,473,366
4,0,0,936,358,206
5,1,0,936,417,354
3,1,0,936,392,418
11,0,0,936,210,253
1,0,0,936,228,342
11,0,0,937,210,253
6,0,0,937,473,367
2,0,0,937,517,425
4,0,0,937,358,205
5,1,0,937,417,355
7,1,0,937,568,434
3,1,0,937,392,418
13,1,0,937,588,347
1,0,0,937,228,342
9,1,0,937,587,191
10,0,0,937,74,264
10,0,0,938,74,265
11,0,0,938,210,253
6,0,0,938,474,367
13,1,0,938,588,347
2,0,0,938,516,424
9,1,0,938,587,192
1,0,0,938,228,342
7,1,0,938,568,434
3,1,0,938,392,418
5,1,0,938,417,355
4,0,0,938,359,207
5,1,0,939,417,355
9,1,0,939,587,192
4,0,0,939,360,207
1,0,0,939,228,343
3,1,0,939,392,418
11,0,0,939,210,253
10,0,0,939,74,265
2,0,0,939,517,426
6,0,0,939,474,368
13,1,0,939,588,346
7,1,0,939,568,435
2,0,0,940,517,426
9,1,0,940,587,192
3,1,0,940,392,418
6,0,0,940,473,369
4,0,0,940,360,207
5,1,0,940,416,356
7,1,0,940,568,435
10,0,0,940,74,264
1,0,0,940,228,342
11,0,0,940,210,253
13,1,0,940,588,347
1,0,0,941,229,342
9,1,0,941,587,192
2,0,0,941,518,426
3,1,0,941,392,417
6,0,0,941,474,369
13,1,0,941,588,346
11,0,0,941,210,253
5,1,0,941,416,356
4,0,0,941,360,206
10,0,0,941,74,265
7,1,0,941,568,435
13,1,0,942,588,347
9,1,0,942,587,192
10,0,0,942,75,265
11,0,0,942,210,253
3,1,0,942,392,418
2,0,0,942,520,428
5,1,0,942,416,357
6,0,0,942,474,370
1,0,0,942,230,342
4,0,0,942,360,205
7,1,0,942,568,435
8,1,0,943,513,416
11,0,0,943,210,253
3,1,0,943,392,418
5,1,0,943,416,357
4,0,0,943,360,205
6,0,0,943,474,370
7,1,0,943,568,435
1,0,0,943,230,342
9,1,0,943,587,192
2,0,0,943,520,428
13,1,0,943,588,347
10,0,0,943,76,266
10,0,0,944,76,265
9,1,0,944,587,192
8,1,0,944,521,428
4,0,0,944,360,206
1,0,0,944,231,342
6,0,0,944,474,370
2,0,0,944,511,420
5,1,0,944,415,359
3,1,0,944,391,418
11,0,0,944,210,253
7,1,0,944,568,435
13,1,0,944,589,347
11,0,0,945,210,253
7,1,0,945,569,435
4,0,0,945,361,206
8,1,0,945,522,428
6,0,0,945,475,371
1,0,0,945,232,342
2,0,0,945,509,419
13,1,0,945,589,347
10,0,0,945,77,265
9,1,0,945,587,191
3,1,0,945,391,418
5,1,0,945,415,359
9,1,0,946,587,191
3,1,0,946,391,418
10,0,0,946,77,263
1,0,0,946,232,343
4,0,0,946,363,207
8,1,0,946,523,428
6,0,0,946,476,372
2,0,0,946,510,417
13,1,0,946,589,347
11,0,0,946,210,253
7,1,0,946,569,434
5,1,0,946,415,359
3,1,0,947,391,418
2,0,0,947,509,417
1,0,0,947,233,342
4,0,0,947,364,207
6,0,0,947,476,373
11,0,0,947,210,252
7,1,0,947,569,434
10,0,0,947,76,262
5,1,0,947,415,359
9,1,0,947,587,192
13,1,0,947,589,348
8,1,0,947,525,427
4,0,0,948,365,207
1,0,0,948,233,341
13,1,0,948,589,348
2,0,0,948,509,416
3,1,0,948,392,418
8,1,0,948,525,427
7,1,0,948,569,434
5,1,0,948,415,359
10,0,0,948,76,260
9,1,0,948,587,192
11,0,0,948,210,253
6,0,0,948,478,373
9,1,0,949,587,192
4,0,0,949,365,207
13,1,0,949,590,349
6,0,0,949,480,373
2,0,0,949,509,414
10,0,0,949,75,258
11,0,0,949,209,252
1,0,0,949,233,341
5,1,0,949,415,357
8,1,0,949,526,426
3,1,0,949,392,418
7,1,0,949,569,435
5,1,0,950,415,353
8,1,0,950,526,426
6,0,0,950,481,374
9,1,0,950,587,192
7,1,0,950,569,435
3,1,0,950,392,418
2,0,0,950,510,413
10,0,0,950,74,257
13,1,0,950,590,349
1,0,0,950,234,341
11,0,0,950,209,252
4,0,0,950,365,207
9,1,0,951,587,192
11,0,0,951,210,252
1,0,0,951,234,343
5,1,0,951,415,350
3,1,0,951,393,418
4,0,0,951,366,206
7,1,0,951,569,435
2,0,0,951,510,412
10,0,0,951,73,256
13,1,0,951,591,348
8,1,0,951,526,427
6,0,0,951,481,376
11,0,0,952,210,253
4,0,0,952,366,205
10,0,0,952,74,256
3,1,0,952,393,418
5,1,0,952,415,348
8,1,0,952,526,427
6,0,0,952,481,379
2,0,0,952,510,412
7,1,0,952,569,435
13,1,0,952,592,348
9,1,0,952,587,192
1,0,0,952,235,343
11,0,0,953,210,252
2,0,0,953,510,412
5,1,0,953,415,347
4,0,0,953,367,205
7,1,0,953,569,435
9,1,0,953,587,192
6,0,0,953,481,381
3,1,0,953,393,418
8,1,0,953,526,428
10,0,0,953,75,257
13,1,0,953,592,348
1,0,0,953,234,343
9,1,0,954,587,192
6,0,0,954,482,383
10,0,0,954,75,257
8,1,0,954,526,428
3,1,0,954,393,419
5,1,0,954,414,347
13,1,0,954,592,348
11,0,0,954,210,253
7,1,0,954,569,435
2,0,0,954,511,412
1,0,0,954,235,343
4,0,0,954,368,204
7,1,0,955,569,435
10,0,0,955,74,256
8,1,0,955,526,428
9,1,0,955,587,192
2,0,0,955,510,412
4,0,0,955,368,205
13,1,0,955,593,347
5,1,0,955,414,347
11,0,0,955,210,252
3,1,0,955,392,420
6,0,0,955,482,382
1,0,0,955,235,343
13,1,0,956,593,348
3,1,0,956,392,421
8,1,0,956,527,428
4,0,0,956,369,206
6,0,0,956,482,383
1,0,0,956,235,343
9,1,0,956,587,192
10,0,0,956,74,256
2,0,0,956,510,411
7,1,0,956,569,434
5,1,0,956,413,346
11,0,0,956,209,251
13,1,0,957,593,348
12,1,0,957,348,203
2,0,0,957,509,410
10,0,0,957,75,256
11,0,0,957,210,252
1,0,0,957,237,343
7,1,0,957,569,434
4,0,0,957,370,206
3,1,0,957,392,421
9,1,0,957,587,192
5,1,0,957,413,346
8,1,0,957,527,429
6,0,0,957,482,383
2,0,0,958,509,410
11,0,0,958,209,252
5,1,0,958,413,346
8,1,0,958,527,429
7,1,0,958,569,435
6,0,0,958,482,383
12,1,0,958,348,202
1,0,0,958,237,343
3,1,0,958,392,421
13,1,0,958,593,348
4,0,0,958,370,206
10,0,0,958,75,256
9,1,0,958,587,192
7,1,0,959,569,435
5,1,0,959,413,346
11,0,0,959,209,252
10,0,0,959,76,257
3,1,0,959,392,421
8,1,0,959,527,429
6,0,0,959,483,383
1,0,0,959,238,343
9,1,0,959,587,192
12,1,0,959,348,202
13,1,0,959,593,348
2,0,0,959,509,408
4,0,0,959,371,207
4,0,0,960,371,207
1,0,0,960,238,343
6,0,0,960,484,384
10,0,0,960,76,257
9,1,0,960,587,192
13,1,0,960,593,348
7,1,0,960,569,434
8,1,0,960,527,429
5,1,0,960,412,346
2,0,0,960,507,408
12,1,0,960,348,202
11,0,0,960,209,252
3,1,0,960,392,421
9,1,0,961,587,192
7,1,0,961,569,434
2,0,0,961,506,407
3,1,0,961,393,420
12,1,0,961,348,202
13,1,0,961,593,349
10,0,0,961,77,256
1,0,0,961,239,343
6,0,0,961,484,384
8,1,0,961,527,429
4,0,0,961,372,207
5,1,0,961,413,345
11,0,0,961,210,253
8,1,0,962,527,429
3,1,0,962,393,420
1,0,0,962,240,343
6,0,0,962,485,384
5,1,0,962,412,346
11,0,0,962,210,253
12,1,0,962,346,203
13,1,0,962,592,351
4,0,0,962,372,208
9,1,0,962,587,192
2,0,0,962,507,405
10,0,0,962,77,256
7,1,0,962,569,435
10,0,0,963,77,255
3,1,0,963,393,421
1,0,0,963,240,342
8,1,0,963,528,429
6,0,0,963,486,384
9,1,0,963,587,192
2,0,0,963,506,403
5,1,0,963,412,345
13,1,0,963,593,352
7,1,0,963,569,435
11,0,0,963,210,252
4,0,0,963,373,207
10,0,0,964,76,254
7,1,0,964,569,436
11,0,0,964,210,252
1,0,0,964,240,342
5,1,0,964,412,345
4,0,0,964,374,208
3,1,0,964,394,420
8,1,0,964,528,429
6,0,0,964,486,385
9,1,0,964,587,192
13,1,0,964,594,351
